"","GO.ID","Term","Annotated","Significant","Expected","classicFisher"
"1","GO:0006465","signal peptide processing",9,3,0.06,"1.8e-05"
"2","GO:0010918","positive regulation of mitochondrial mem...",2,2,0.01,"3.8e-05"
"3","GO:0002084","protein depalmitoylation",4,2,0.02,"0.00022"
"4","GO:2000060","positive regulation of ubiquitin-depende...",31,3,0.19,"0.00088"
"5","GO:0006457","protein folding",86,4,0.54,"0.00184"
"6","GO:0070584","mitochondrion morphogenesis",11,2,0.07,"0.00200"
"7","GO:0016579","protein deubiquitination",42,3,0.26,"0.00214"
"8","GO:0045732","positive regulation of protein catabolic...",48,3,0.3,"0.00314"
"9","GO:1904801","positive regulation of neuron remodeling",14,2,0.09,"0.00326"
"10","GO:0022411","cellular component disassembly",101,4,0.63,"0.00332"
"11","GO:0006584","catecholamine metabolic process",19,2,0.12,"0.00601"
"12","GO:0060828","regulation of canonical Wnt signaling pa...",62,3,0.39,"0.00647"
"13","GO:0045666","positive regulation of neuron differenti...",63,3,0.39,"0.00677"
"14","GO:0046627","negative regulation of insulin receptor ...",23,2,0.14,"0.00876"
"15","GO:0031099","regeneration",23,2,0.14,"0.00876"
"16","GO:0061726","mitochondrion disassembly",25,2,0.16,"0.01031"
"17","GO:0000422","autophagy of mitochondrion",25,2,0.16,"0.01031"
"18","GO:0032436","positive regulation of proteasomal ubiqu...",27,2,0.17,"0.01197"
"19","GO:0090090","negative regulation of canonical Wnt sig...",27,2,0.17,"0.01197"
"20","GO:0043056","forward locomotion",2,1,0.01,"0.01241"
"21","GO:0043059","regulation of forward locomotion",2,1,0.01,"0.01241"
"22","GO:0007211","octopamine or tyramine signaling pathway",2,1,0.01,"0.01241"
"23","GO:0070212","protein poly-ADP-ribosylation",2,1,0.01,"0.01241"
"24","GO:0071927","octopamine signaling pathway",2,1,0.01,"0.01241"
"25","GO:0033058","directional locomotion",2,1,0.01,"0.01241"
"26","GO:1900244","positive regulation of synaptic vesicle ...",2,1,0.01,"0.01241"
"27","GO:0046465","dolichyl diphosphate metabolic process",2,1,0.01,"0.01241"
"28","GO:0009597","detection of virus",2,1,0.01,"0.01241"
"29","GO:1903423","positive regulation of synaptic vesicle ...",2,1,0.01,"0.01241"
"30","GO:0006489","dolichyl diphosphate biosynthetic proces...",2,1,0.01,"0.01241"
"31","GO:0050769","positive regulation of neurogenesis",79,3,0.49,"0.01260"
"32","GO:1903008","organelle disassembly",30,2,0.19,"0.01466"
"33","GO:0030178","negative regulation of Wnt signaling pat...",31,2,0.19,"0.01561"
"34","GO:0031146","SCF-dependent proteasomal ubiquitin-depe...",31,2,0.19,"0.01561"
"35","GO:0032434","regulation of proteasomal ubiquitin-depe...",32,2,0.2,"0.01658"
"36","GO:1901800","positive regulation of proteasomal prote...",33,2,0.21,"0.01759"
"37","GO:0060623","regulation of chromosome condensation",3,1,0.02,"0.01856"
"38","GO:0045849","negative regulation of nurse cell apopto...",3,1,0.02,"0.01856"
"39","GO:2000114","regulation of establishment of cell pola...",3,1,0.02,"0.01856"
"40","GO:0032878","regulation of establishment or maintenan...",3,1,0.02,"0.01856"
"41","GO:1904746","negative regulation of apoptotic process...",3,1,0.02,"0.01856"
"42","GO:0090364","regulation of proteasome assembly",3,1,0.02,"0.01856"
"43","GO:0061077","chaperone-mediated protein folding",34,2,0.21,"0.01861"
"44","GO:0070507","regulation of microtubule cytoskeleton o...",34,2,0.21,"0.01861"
"45","GO:0061136","regulation of proteasomal protein catabo...",39,2,0.24,"0.02412"
"46","GO:0032886","regulation of microtubule-based process",39,2,0.24,"0.02412"
"47","GO:0048665","neuron fate specification",4,1,0.02,"0.02467"
"48","GO:1905880","negative regulation of oogenesis",4,1,0.02,"0.02467"
"49","GO:1900242","regulation of synaptic vesicle endocytos...",4,1,0.02,"0.02467"
"50","GO:0016320","endoplasmic reticulum membrane fusion",4,1,0.02,"0.02467"
"51","GO:0000973","post-transcriptional tethering of RNA po...",4,1,0.02,"0.02467"
"52","GO:0050767","regulation of neurogenesis",186,4,1.16,"0.02711"
"53","GO:0090502","RNA phosphodiester bond hydrolysis, endo...",43,2,0.27,"0.02894"
"54","GO:0050770","regulation of axonogenesis",43,2,0.27,"0.02894"
"55","GO:0051962","positive regulation of nervous system de...",109,3,0.68,"0.02949"
"56","GO:0048207","vesicle targeting, rough ER to cis-Golgi",5,1,0.03,"0.03075"
"57","GO:0048208","COPII vesicle coating",5,1,0.03,"0.03075"
"58","GO:0048690","regulation of axon extension involved in...",5,1,0.03,"0.03075"
"59","GO:0048691","positive regulation of axon extension in...",5,1,0.03,"0.03075"
"60","GO:0010824","regulation of centrosome duplication",5,1,0.03,"0.03075"
"61","GO:0006901","vesicle coating",5,1,0.03,"0.03075"
"62","GO:0046599","regulation of centriole replication",5,1,0.03,"0.03075"
"63","GO:0048686","regulation of sprouting of injured axon",5,1,0.03,"0.03075"
