"","GO.ID","Term","Annotated","Significant","Expected","classicFisher"
"1","GO:0040003","chitin-based cuticle development",90,6,0.47,"5.2e-06"
"2","GO:0035025","positive regulation of Rho protein signa...",15,2,0.08,"0.0026"
"3","GO:0035164","embryonic plasmatocyte differentiation",1,1,0.01,"0.0052"
"4","GO:0035169","lymph gland plasmatocyte differentiation",1,1,0.01,"0.0052"
"5","GO:0045687","positive regulation of glial cell differ...",1,1,0.01,"0.0052"
"6","GO:0032095","regulation of response to food",1,1,0.01,"0.0052"
"7","GO:0006635","fatty acid beta-oxidation",24,2,0.12,"0.0067"
"8","GO:0048213","Golgi vesicle prefusion complex stabiliz...",2,1,0.01,"0.0103"
"9","GO:0090062","regulation of trehalose metabolic proces...",2,1,0.01,"0.0103"
"10","GO:0035165","embryonic crystal cell differentiation",3,1,0.02,"0.0155"
"11","GO:0007403","glial cell fate determination",3,1,0.02,"0.0155"
"12","GO:0000301","retrograde transport, vesicle recycling ...",3,1,0.02,"0.0155"
"13","GO:0021781","glial cell fate commitment",3,1,0.02,"0.0155"
"14","GO:0048856","anatomical structure development",1994,20,10.33,"0.0159"
"15","GO:0060538","skeletal muscle organ development",42,2,0.22,"0.0196"
"16","GO:0042690","negative regulation of crystal cell diff...",4,1,0.02,"0.0206"
"17","GO:0035289","posterior head segmentation",4,1,0.02,"0.0206"
"18","GO:0070374","positive regulation of ERK1 and ERK2 cas...",4,1,0.02,"0.0206"
"19","GO:0009888","tissue development",844,9,4.37,"0.0227"
"20","GO:0033539","fatty acid beta-oxidation using acyl-CoA...",5,1,0.03,"0.0256"
"21","GO:0060252","positive regulation of glial cell prolif...",5,1,0.03,"0.0256"
"22","GO:0032502","developmental process",2108,20,10.92,"0.0264"
"23","GO:0007561","imaginal disc eversion",6,1,0.03,"0.0307"
"24","GO:0050764","regulation of phagocytosis",6,1,0.03,"0.0307"
"25","GO:0070372","regulation of ERK1 and ERK2 cascade",6,1,0.03,"0.0307"
"26","GO:0048567","ectodermal digestive tract morphogenesis",6,1,0.03,"0.0307"
"27","GO:0071689","muscle thin filament assembly",7,1,0.04,"0.0357"
"28","GO:0007439","ectodermal digestive tract development",7,1,0.04,"0.0357"
"29","GO:0008343","adult feeding behavior",7,1,0.04,"0.0357"
"30","GO:0014866","skeletal myofibril assembly",8,1,0.04,"0.0407"
"31","GO:0005991","trehalose metabolic process",8,1,0.04,"0.0407"
"32","GO:0007271","synaptic transmission, cholinergic",8,1,0.04,"0.0407"
"33","GO:0042689","regulation of crystal cell differentiati...",8,1,0.04,"0.0407"
"34","GO:1904059","regulation of locomotor rhythm",8,1,0.04,"0.0407"
"35","GO:0031290","retinal ganglion cell axon guidance",8,1,0.04,"0.0407"
"36","GO:0035287","head segmentation",8,1,0.04,"0.0407"
"37","GO:0070371","ERK1 and ERK2 cascade",8,1,0.04,"0.0407"
"38","GO:0060562","epithelial tube morphogenesis",380,5,1.97,"0.0432"
"39","GO:0007480","imaginal disc-derived leg morphogenesis",66,2,0.34,"0.0453"
"40","GO:0010906","regulation of glucose metabolic process",9,1,0.05,"0.0457"
"41","GO:0042688","crystal cell differentiation",9,1,0.05,"0.0457"
"42","GO:0007516","hemocyte development",9,1,0.05,"0.0457"
"43","GO:0007478","leg disc morphogenesis",67,2,0.35,"0.0466"
"44","GO:0007498","mesoderm development",69,2,0.36,"0.0491"
